ITEM_ID,USER_ID,TIMESTAMP,CABIN_TYPE,EVENT_VALUE,EVENT_TYPE
-4293041568465629878,3206663163282818167,1423180800,Economy,9.0,RATING
957849041154713268,6024747717765967987,1366502400,Economy,1.0,RATING
957849041154713268,-1526873301417671937,1366502400,Economy,2.0,RATING
957849041154713268,-8211946800653866941,1366502400,Economy,10.0,RATING
-4293041568465629878,-6397080506481927871,1422230400,Economy,7.0,RATING
957849041154713268,-2569513741904520590,1366502400,Economy,7.0,RATING
-4293041568465629878,819309992158831362,1421625600,Economy,7.0,RATING
-4293041568465629878,-2340323184959913291,1421625600,Economy,8.0,RATING
-4293041568465629878,-7129876571636592302,1421625600,Economy,10.0,RATING
-4293041568465629878,-7129876571636592302,1421625600,Economy,10.0,RATING
957849041154713268,55801919822669837,1366156800,Economy,9.0,RATING
957849041154713268,-3414791820871293503,1366156800,Business Class,2.0,RATING
-4293041568465629878,1643124564852610028,1420934400,Economy,4.0,RATING
957849041154713268,4629787298710312225,1366156800,Premium Economy,10.0,RATING
-4293041568465629878,-4603583237706932077,1419811200,Economy,3.0,RATING
957849041154713268,6432091078053928189,1366070400,Economy,8.0,RATING
957849041154713268,3298519189354017665,1366070400,Business Class,10.0,RATING
-4293041568465629878,-7129876571636592302,1419206400,Economy,10.0,RATING
-4293041568465629878,-7129876571636592302,1419206400,Economy,10.0,RATING
957849041154713268,-7827457679995846229,1366070400,Economy,9.0,RATING
-4293041568465629878,6054407923392864767,1417392000,Economy,9.0,RATING
957849041154713268,3677829559834797486,1365638400,Economy,7.0,RATING
-4293041568465629878,-588581522739943799,1416441600,Economy,9.0,RATING
-4293041568465629878,6123984630481324216,1416182400,Economy,9.0,RATING
957849041154713268,-1826097460081523764,1365638400,Economy,9.0,RATING
-4293041568465629878,3898229255956720839,1414454400,Economy,1.0,RATING
957849041154713268,-2917907342091868276,1364601600,Economy,5.0,RATING
957849041154713268,-7730066406150160286,1364601600,Economy,9.0,RATING
957849041154713268,2692801016185749500,1364601600,Premium Economy,10.0,RATING
-4293041568465629878,1457319032482977020,1414454400,Economy,9.0,RATING
-4293041568465629878,-9003358140845605356,1412467200,Economy,6.0,RATING
957849041154713268,-1442872240202147320,1364342400,Economy,7.0,RATING
-4293041568465629878,-8551441470943731532,1412121600,Economy,9.0,RATING
957849041154713268,-6101115486966321893,1364342400,Economy,9.0,RATING
957849041154713268,-571467447920733276,1364342400,Economy,5.0,RATING
-4293041568465629878,853322978078139926,1411344000,Economy,10.0,RATING
-4293041568465629878,6461370179543031100,1411084800,Business Class,10.0,RATING
957849041154713268,-221826878406264328,1364342400,Premium Economy,9.0,RATING
-4293041568465629878,5884676191904755727,1410307200,Business Class,6.0,RATING
-4293041568465629878,-7481421661548506938,1410307200,Economy,10.0,RATING
957849041154713268,668217522405347446,1364169600,Economy,8.0,RATING
-4293041568465629878,7310013937676879094,1409961600,Economy,9.0,RATING
957849041154713268,4762121139254374223,1364169600,Business Class,8.0,RATING
-4293041568465629878,-7838927287752441862,1409961600,Economy,2.0,RATING
957849041154713268,-7011904727402579516,1363824000,Economy,2.0,RATING
-4293041568465629878,1660054610059473843,1409529600,Economy,10.0,RATING
-4293041568465629878,8594874635116299584,1409529600,Economy,8.0,RATING
-4293041568465629878,6124944303842097577,1409011200,Economy,10.0,RATING
-4293041568465629878,1062590576646220535,1408320000,Economy,10.0,RATING
-4293041568465629878,-4127670736994170801,1408320000,Economy,5.0,RATING
-4293041568465629878,6305568479842852004,1407283200,Economy,10.0,RATING
-4293041568465629878,2732652797746314605,1406764800,Business Class,10.0,RATING
-4293041568465629878,6547133163210505894,1406764800,Economy,10.0,RATING
-4293041568465629878,-1390892438194258273,1406592000,Economy,8.0,RATING
-4293041568465629878,9174384715764229120,1406592000,Economy,9.0,RATING
-4293041568465629878,6790863651222680185,1406419200,Economy,3.0,RATING
-4293041568465629878,8827894338319411587,1405987200,Economy,8.0,RATING
-4293041568465629878,-4110526080989025509,1405814400,Business Class,7.0,RATING
-4293041568465629878,2510104572792016715,1405814400,Economy,5.0,RATING
-4293041568465629878,9106722407300103305,1405555200,Economy,6.0,RATING
-4293041568465629878,-5831278162775130309,1405555200,Economy,10.0,RATING
-4293041568465629878,-8371586464120780468,1405382400,Business Class,6.0,RATING
-4293041568465629878,-2740142711480863373,1405382400,Economy,9.0,RATING
-4293041568465629878,-5844301774275836880,1405382400,Economy,10.0,RATING
-4293041568465629878,-3885477312997946666,1404777600,Economy,8.0,RATING
-4293041568465629878,1660054610059473843,1404604800,Economy,9.0,RATING
-4293041568465629878,8004787788878160594,1404086400,Economy,7.0,RATING
-4293041568465629878,8614719458502050493,1403481600,Economy,8.0,RATING
-2900654642524470972,-58310964452278547,1434758400,Economy,7.0,RATING
-4293041568465629878,-2500286183141253323,1403222400,Economy,10.0,RATING
-4293041568465629878,4952741399744583462,1401840000,Economy,8.0,RATING
-2900654642524470972,-3274549371494275225,1413158400,Economy,10.0,RATING
-4293041568465629878,-1031307855877086012,1401840000,Economy,7.0,RATING
-4293041568465629878,9120558199062672549,1400803200,Economy,6.0,RATING
-2900654642524470972,6185486315129671770,1395360000,Economy,10.0,RATING
-2900654642524470972,2521501933363288772,1390262400,Economy,4.0,RATING
-4293041568465629878,-105939795966693369,1400630400,Economy,3.0,RATING
-2900654642524470972,-1011963236988143900,1375920000,Economy,8.0,RATING
-4293041568465629878,195759293979430318,1400198400,Economy,7.0,RATING
-4293041568465629878,-88837475892086113,1399507200,Business Class,10.0,RATING
-2900654642524470972,7413530953325487353,1331856000,Economy,4.0,RATING
-4293041568465629878,-6612362941803630609,1398816000,Business Class,9.0,RATING
6447454132562829943,-8816911346510310027,1436486400,Business Class,8.0,RATING
-2900654642524470972,-4128278725978869843,1318204800,Economy,8.0,RATING
-4293041568465629878,-2653817089397942719,1398729600,Economy,10.0,RATING
6447454132562829943,-3015658248217139206,1436400000,Economy,2.0,RATING
6447454132562829943,-3755773297641373960,1436054400,Economy,1.0,RATING
-2900654642524470972,-3416904299707717739,1314835200,Economy,8.0,RATING
-2900654642524470972,3624830216286137063,1299024000,Economy,8.0,RATING
-4293041568465629878,-8339164662359269744,1398643200,Economy,6.0,RATING
6447454132562829943,-8736022251863567668,1434240000,Economy,7.0,RATING
6447454132562829943,-291398400111617322,1430092800,Economy,7.0,RATING
-2900654642524470972,-6308548518314658373,1294531200,Economy,9.0,RATING
-4293041568465629878,-6042693015766640463,1398556800,Economy,6.0,RATING
6447454132562829943,7118510224653270740,1429747200,Economy,5.0,RATING
-2900654642524470972,-6708064290471037230,1280448000,Economy,8.0,RATING
-4293041568465629878,8310730710625447340,1398297600,Economy,10.0,RATING
-4293041568465629878,2528230782310931809,1398038400,Economy,10.0,RATING
6447454132562829943,8938457606008525856,1429401600,Economy,3.0,RATING
-4293041568465629878,6754205897066993164,1398038400,Business Class,4.0,RATING
6447454132562829943,4851855198531120905,1427241600,Business Class,6.0,RATING
-1524117395521570777,9058276135668022086,1438128000,Business Class,10.0,RATING
-4293041568465629878,2352438878904925109,1397520000,Business Class,10.0,RATING
6447454132562829943,-179049702187226951,1422403200,Economy,3.0,RATING
6447454132562829943,7959455469748994126,1421193600,Business Class,5.0,RATING
-4293041568465629878,-657367125404700276,1397347200,Economy,9.0,RATING
6447454132562829943,6280660402611346193,1420934400,Business Class,5.0,RATING
-4293041568465629878,-2283137523861082463,1396310400,Business Class,6.0,RATING
-4293041568465629878,-2283137523861082463,1396310400,Business Class,2.0,RATING
6447454132562829943,5986435712558308586,1419984000,Economy,1.0,RATING
-4293041568465629878,-2283137523861082463,1396310400,Business Class,5.0,RATING
-4293041568465629878,-2283137523861082463,1396310400,Business Class,5.0,RATING
6447454132562829943,6102177005698501355,1413763200,Economy,10.0,RATING
5695829968260966163,-7465156705123837948,1392595200,Economy,1.0,RATING
6447454132562829943,6280660402611346193,1409011200,Business Class,2.0,RATING
-4293041568465629878,2487618646560541625,1395878400,Economy,7.0,RATING
5695829968260966163,5343445248657292710,1386115200,Economy,1.0,RATING
6447454132562829943,-3584758359175326541,1407974400,Business Class,6.0,RATING
-4293041568465629878,195759293979430318,1395014400,Economy,9.0,RATING
-4293041568465629878,-4182495110420679937,1395014400,Business Class,10.0,RATING
5695829968260966163,8743382465149475833,1380672000,Economy,7.0,RATING
6447454132562829943,-5734004100133727281,1407715200,Economy,1.0,RATING
5695829968260966163,-5604833740094881923,1375142400,Economy,7.0,RATING
5695829968260966163,4879893037653170672,1314576000,Economy,7.0,RATING
6447454132562829943,-5216445655395145236,1407283200,Economy,7.0,RATING
-4293041568465629878,1986942510033636165,1393286400,Business Class,7.0,RATING
-8262584520240061892,1492277196058141617,1434067200,Business Class,7.0,RATING
6447454132562829943,-6789856497231959568,1404777600,Economy,8.0,RATING
-4293041568465629878,-2238493098333820267,1392595200,Economy,10.0,RATING
-4293041568465629878,8614324929689381104,1392249600,Economy,4.0,RATING
-8262584520240061892,8752228038288135682,1433376000,Economy,7.0,RATING
-8262584520240061892,-1210521737679093559,1433376000,Economy,5.0,RATING
5695829968260966163,3738074580323077964,1305676800,Economy,8.0,RATING
5695829968260966163,1995869688595749786,1305072000,Economy,5.0,RATING
6447454132562829943,287224850982563215,1404345600,Economy,1.0,RATING
-4293041568465629878,-1846244576786678740,1391731200,Economy,9.0,RATING
-8262584520240061892,-639846513601510542,1431388800,Business Class,8.0,RATING
6447454132562829943,-4568422710184170015,1402876800,Economy,1.0,RATING
-4293041568465629878,-3114876492952240221,1390867200,Economy,8.0,RATING
-8262584520240061892,7568282851095011113,1431302400,Economy,10.0,RATING
-8262584520240061892,7568282851095011113,1431302400,Economy,10.0,RATING
6447454132562829943,-3009859140956465618,1402272000,Business Class,7.0,RATING
-4293041568465629878,8418271384075752559,1390608000,Economy,9.0,RATING
-8262584520240061892,7568282851095011113,1431302400,Economy,10.0,RATING
6447454132562829943,-4520562951028506010,1401062400,Economy,7.0,RATING
-4293041568465629878,-2187090949903280412,1390521600,Economy,9.0,RATING
6447454132562829943,-2603250260757315060,1400284800,Economy,2.0,RATING
-4293041568465629878,-3555861337416616510,1390435200,Economy,4.0,RATING
-8262584520240061892,-1546467807399537543,1431043200,Business Class,4.0,RATING
6447454132562829943,-6642657160483430756,1400198400,Economy,8.0,RATING
6447454132562829943,3224794655724752213,1398211200,Economy,1.0,RATING
-4293041568465629878,-6777435407399606870,1388620800,Economy,9.0,RATING
-8262584520240061892,-6604802637928275849,1430352000,Economy,4.0,RATING
-8262584520240061892,-643149457697600445,1430092800,Economy,2.0,RATING
-4293041568465629878,5604638017000289050,1387584000,Economy,10.0,RATING
6447454132562829943,-7561211047033215502,1396224000,Economy,7.0,RATING
-4293041568465629878,-136816822556507667,1387584000,Economy,8.0,RATING
-8262584520240061892,1369829997900125660,1427846400,Economy,10.0,RATING
6447454132562829943,6561293337541602311,1393804800,Economy,4.0,RATING
-4293041568465629878,-8068356797563570269,1387152000,Economy,8.0,RATING
-8262584520240061892,-2477509580533787788,1426809600,Business Class,9.0,RATING
-4293041568465629878,-588581522739943799,1386892800,Economy,9.0,RATING
-8262584520240061892,5139038718080658871,1425859200,Economy,3.0,RATING
-8262584520240061892,258451191348279734,1425859200,Business Class,10.0,RATING
-4293041568465629878,-2851739421090471516,1386633600,Business Class,8.0,RATING
-8262584520240061892,-4592767726157814761,1425859200,Economy,9.0,RATING
-4293041568465629878,7856128071611362755,1385942400,Business Class,8.0,RATING
6447454132562829943,3727910946048468296,1387497600,Economy,2.0,RATING
-4293041568465629878,2245976737029893710,1384992000,Economy,10.0,RATING
-8262584520240061892,2697848868032964568,1425427200,Economy,1.0,RATING
-8262584520240061892,3267792226804610004,1425427200,Economy,8.0,RATING
-8262584520240061892,81009583890696616,1425427200,Economy,5.0,RATING
6447454132562829943,4823919880431332838,1385942400,Economy,9.0,RATING
-4293041568465629878,4367864513114284021,1384819200,Economy,8.0,RATING
6447454132562829943,4736271132033809166,1384041600,Business Class,7.0,RATING
-4293041568465629878,649564819512272976,1384214400,First Class,7.0,RATING
-8262584520240061892,1507041049040664104,1424736000,Business Class,2.0,RATING
-8262584520240061892,2538123740909731904,1424736000,Business Class,2.0,RATING
6447454132562829943,-8919213134310560411,1383177600,Economy,9.0,RATING
-4293041568465629878,-4508862461324836044,1383868800,First Class,3.0,RATING
-4293041568465629878,8241342762616868565,1383782400,Economy,8.0,RATING
-4293041568465629878,5215819580350257439,1383523200,Economy,1.0,RATING
-8262584520240061892,4066811260504903195,1424217600,Economy,10.0,RATING
-8262584520240061892,4920177162479942845,1423699200,Premium Economy,1.0,RATING
6447454132562829943,-3982009869854189112,1381363200,Economy,1.0,RATING
-4293041568465629878,2193198291569964907,1383004800,Business Class,9.0,RATING
-8262584520240061892,7361158053260126420,1421625600,Economy,7.0,RATING
6447454132562829943,1851366015943313153,1380153600,First Class,8.0,RATING
-4293041568465629878,5198552783908878396,1382227200,Economy,8.0,RATING
-8262584520240061892,5663226710726435419,1421625600,Economy,10.0,RATING
-8262584520240061892,-1230495853215564923,1421625600,Economy,5.0,RATING
6447454132562829943,4825187076579319195,1378598400,Economy,2.0,RATING
6447454132562829943,-5581357445060972067,1378598400,Business Class,7.0,RATING
-4293041568465629878,7081905824730752887,1381795200,Business Class,10.0,RATING
-4293041568465629878,-414395154683356257,1381622400,Economy,9.0,RATING
-8262584520240061892,-9068159725694999875,1421625600,Business Class,10.0,RATING
-4293041568465629878,-1583148408626844764,1381363200,Business Class,9.0,RATING
6447454132562829943,-660478349091122474,1374624000,Economy,8.0,RATING
6447454132562829943,-7570782607721263409,1372636800,Economy,6.0,RATING
-4293041568465629878,3569234483528932836,1381363200,Economy,10.0,RATING
-8262584520240061892,8383893767471724015,1421193600,Economy,8.0,RATING
6447454132562829943,-2076569934855375512,1371945600,Economy,9.0,RATING
-4293041568465629878,-8585066630249199347,1381017600,Economy,8.0,RATING
-8262584520240061892,-1163265986619160733,1419984000,Economy,7.0,RATING
6447454132562829943,-1170691191966038781,1370822400,Economy,6.0,RATING
6447454132562829943,-398657169978208899,1369785600,Economy,5.0,RATING
-4293041568465629878,8474300470002855474,1380758400,Business Class,10.0,RATING
-8262584520240061892,-5618062993321055807,1419984000,Business Class,10.0,RATING
-8262584520240061892,2726046333117388719,1419984000,Business Class,8.0,RATING
-4293041568465629878,7246722775606800833,1380153600,Economy,10.0,RATING
-4293041568465629878,-7859360962754470398,1379462400,Economy,7.0,RATING
-4293041568465629878,3870160128317833442,1378771200,Business Class,5.0,RATING
-8262584520240061892,-6492084540927395126,1418860800,Economy,2.0,RATING
-8262584520240061892,5522170046885347028,1418860800,Economy,10.0,RATING
6447454132562829943,-8317124874279425972,1367884800,Economy,4.0,RATING
-4293041568465629878,-7231915803195812596,1377475200,Economy,9.0,RATING
6447454132562829943,9004275311037395848,1366761600,Economy,7.0,RATING
-4293041568465629878,-5591400827369905508,1377129600,Economy,9.0,RATING
-8262584520240061892,-4250044941212817955,1417651200,Economy,8.0,RATING
6447454132562829943,1691479273409209221,1366675200,Economy,1.0,RATING
6447454132562829943,452516033027061348,1366675200,Economy,8.0,RATING
-4293041568465629878,-1482169276608753063,1375056000,Economy,10.0,RATING
-4293041568465629878,-1538508868065773708,1374969600,Economy,9.0,RATING
-8262584520240061892,-4250044941212817955,1417392000,Business Class,7.0,RATING
-8262584520240061892,-4250044941212817955,1417392000,Economy,7.0,RATING
6447454132562829943,9204661835936283540,1365638400,Economy,7.0,RATING
-4293041568465629878,-7231915803195812596,1374624000,Economy,9.0,RATING
6447454132562829943,-4556759728589631817,1363564800,Economy,9.0,RATING
-4293041568465629878,2089648201506693211,1374364800,Economy,10.0,RATING
-8262584520240061892,-1459751643417469809,1416441600,Economy,8.0,RATING
-8262584520240061892,-3498342990524924360,1416182400,Economy,8.0,RATING
6447454132562829943,777709567138770775,1363305600,Economy,8.0,RATING
-8262584520240061892,-6332978392128601688,1415664000,Economy,9.0,RATING
6447454132562829943,6698309492453646330,1363219200,Economy,9.0,RATING
-4293041568465629878,5838356134128207023,1373241600,Economy,10.0,RATING
-4293041568465629878,3114784980413754830,1372118400,Economy,1.0,RATING
-8262584520240061892,3276001917952837218,1414972800,Business Class,8.0,RATING
6447454132562829943,-7862581352822528686,1361836800,Economy,5.0,RATING
-4293041568465629878,-588581522739943799,1371772800,Economy,9.0,RATING
-8262584520240061892,3276001917952837218,1414972800,Economy,8.0,RATING
6447454132562829943,-4833256557298237602,1358985600,Economy,2.0,RATING
-4293041568465629878,-418662762245449817,1370908800,Economy,10.0,RATING
-8262584520240061892,-639846513601510542,1414454400,Economy,9.0,RATING
6447454132562829943,-7426626980237751105,1357171200,Economy,1.0,RATING
-4293041568465629878,2349179095735025680,1369785600,Economy,5.0,RATING
-8262584520240061892,2243355452825357650,1413936000,Economy,6.0,RATING
6447454132562829943,5725013233673753656,1356393600,Economy,8.0,RATING
6447454132562829943,-2044673957219956840,1356393600,Economy,7.0,RATING
-4293041568465629878,5842025311333737124,1369612800,Business Class,2.0,RATING
-4293041568465629878,5842025311333737124,1369612800,Business Class,5.0,RATING
-8262584520240061892,5999317832836112629,1413763200,Economy,5.0,RATING
-8262584520240061892,-3965734753540160877,1409529600,Economy,10.0,RATING
-4293041568465629878,7341355894306804790,1369094400,Economy,10.0,RATING
-8262584520240061892,-2443107087084007839,1409011200,Economy,7.0,RATING
6447454132562829943,-6139167732315376594,1355961600,Economy,3.0,RATING
-8262584520240061892,4205830170636875675,1408320000,Economy,2.0,RATING
-4293041568465629878,-4445972931208216219,1368576000,Economy,9.0,RATING
-8262584520240061892,8016214795472515522,1407974400,Economy,10.0,RATING
6447454132562829943,944380261805359645,1352937600,Business Class,8.0,RATING
-4293041568465629878,1354277164636908985,1367798400,Economy,7.0,RATING
6447454132562829943,-5570257392410202188,1348704000,Economy,1.0,RATING
-4293041568465629878,1291283036065766543,1367625600,Business Class,5.0,RATING
6447454132562829943,7574899524754130562,1348444800,Economy,7.0,RATING
6447454132562829943,-7792409648652689988,1346198400,Economy,9.0,RATING
-4293041568465629878,7067198207353610416,1366502400,Business Class,10.0,RATING
-8262584520240061892,-206774659982452935,1402617600,Economy,8.0,RATING
-8262584520240061892,8666669362912666921,1402617600,Economy,3.0,RATING
6447454132562829943,2674607011109854141,1345420800,Economy,2.0,RATING
-4293041568465629878,-7916984085013636453,1366070400,Economy,10.0,RATING
-4293041568465629878,4890608732931810694,1366070400,Business Class,10.0,RATING
-4293041568465629878,79826474622742678,1366070400,Economy,10.0,RATING
6447454132562829943,6042031732066530581,1344470400,Economy,9.0,RATING
6447454132562829943,7710974319318600316,1343865600,Business Class,10.0,RATING
-4293041568465629878,-8915233075013198511,1366070400,Economy,10.0,RATING
-4293041568465629878,2528230782310931809,1366070400,Economy,10.0,RATING
-4293041568465629878,-5256998368484773823,1366070400,Economy,9.0,RATING
-8262584520240061892,-5713330186706447918,1402531200,Business Class,6.0,RATING
-8262584520240061892,4309478583943014745,1402185600,Economy,10.0,RATING
6447454132562829943,-5226358210425085444,1342915200,Economy,9.0,RATING
-8262584520240061892,-915416797296773027,1401321600,Economy,1.0,RATING
6447454132562829943,-3180698052499648535,1341964800,Economy,7.0,RATING
6447454132562829943,-27220015324406833,1341446400,Economy,8.0,RATING
-8262584520240061892,8752228038288135682,1401148800,Economy,9.0,RATING
6447454132562829943,748215123221812736,1340582400,Economy,9.0,RATING
6447454132562829943,-5415833604900635758,1335139200,Economy,1.0,RATING
-4293041568465629878,-8399063733905838947,1364860800,Economy,9.0,RATING
-8262584520240061892,-3911677957179576444,1400803200,Economy,8.0,RATING
6447454132562829943,5624573622112979015,1334880000,Economy,3.0,RATING
-4293041568465629878,-6951826794877889771,1364860800,Business Class,7.0,RATING
-8262584520240061892,-6385874717638986374,1400284800,Economy,9.0,RATING
6447454132562829943,-1877663510355935153,1334880000,Economy,1.0,RATING
-4293041568465629878,1485939395322526850,1364169600,Business Class,10.0,RATING
-8262584520240061892,1394517556503280474,1400198400,Business Class,1.0,RATING
-4293041568465629878,-5270869781908140510,1361923200,Economy,10.0,RATING
-8262584520240061892,-5229476792360672561,1399420800,Economy,9.0,RATING
6447454132562829943,3597523209033242352,1332460800,Economy,6.0,RATING
6447454132562829943,7829757593984400027,1332374400,Economy,2.0,RATING
-4293041568465629878,195759293979430318,1361750400,Economy,10.0,RATING
-8262584520240061892,862216721939815852,1399248000,Economy,8.0,RATING
6447454132562829943,6842212878359505858,1332201600,Business Class,3.0,RATING
-4293041568465629878,7636474408322347765,1361491200,Economy,9.0,RATING
-4293041568465629878,-5104233201087840844,1361404800,Economy,8.0,RATING
-8262584520240061892,-7280832212404160357,1398211200,Economy,5.0,RATING
6447454132562829943,4726522756501534400,1329350400,Economy,6.0,RATING
-4293041568465629878,3058914545484626660,1361232000,Economy,10.0,RATING
-8262584520240061892,-2427614444548160888,1398038400,Economy,9.0,RATING
-8262584520240061892,4639089993332722219,1398038400,Business Class,3.0,RATING
6447454132562829943,-7240441055175792060,1326067200,Economy,8.0,RATING
6447454132562829943,-537158485071324041,1325635200,Economy,7.0,RATING
-4293041568465629878,8053926482399739546,1361232000,Economy,9.0,RATING
6447454132562829943,-2083902076906505628,1324339200,Economy,7.0,RATING
6447454132562829943,-537158485071324041,1323820800,Economy,7.0,RATING
-4293041568465629878,-4955281636193847912,1360800000,Economy,9.0,RATING
-8262584520240061892,1581265004554050167,1397520000,Business Class,10.0,RATING
6447454132562829943,6166222643907295967,1320710400,Economy,7.0,RATING
-4293041568465629878,-884747551400618448,1359417600,Economy,8.0,RATING
-4293041568465629878,-6039373183361860015,1359331200,Economy,8.0,RATING
-8262584520240061892,-639846513601510542,1397433600,Business Class,9.0,RATING
6447454132562829943,-537158485071324041,1317513600,Economy,7.0,RATING
-4293041568465629878,-7683064016673780689,1358812800,Economy,8.0,RATING
-8262584520240061892,-639846513601510542,1397088000,Economy,6.0,RATING
-8262584520240061892,-795726214033714135,1397001600,Economy,1.0,RATING
6447454132562829943,3271241197656240103,1316217600,Economy,2.0,RATING
6447454132562829943,3717791821508075263,1315958400,Economy,5.0,RATING
-4293041568465629878,-3497797236241748673,1358467200,Business Class,4.0,RATING
6447454132562829943,-3457239931381949162,1315872000,Economy,2.0,RATING
-4293041568465629878,-243177797951297056,1358294400,Economy,9.0,RATING
-8262584520240061892,-1977285585948755424,1396742400,Economy,9.0,RATING
6447454132562829943,7982674030445341783,1314662400,Economy,2.0,RATING
-4293041568465629878,656151802431977681,1357603200,Economy,9.0,RATING
-8262584520240061892,-5985354304249267846,1395964800,Business Class,10.0,RATING
6447454132562829943,725964066125828647,1311465600,Economy,2.0,RATING
-4293041568465629878,-897048178808015886,1357257600,Economy,9.0,RATING
-8262584520240061892,704232122565840743,1395792000,Premium Economy,10.0,RATING
-8262584520240061892,-7518042350093377195,1395619200,Economy,3.0,RATING
6447454132562829943,-4894450088841376215,1307923200,Economy,2.0,RATING
-4293041568465629878,3082547276705916265,1357171200,Economy,8.0,RATING
-8262584520240061892,-5015111800338657771,1394409600,Economy,8.0,RATING
6447454132562829943,-9065258482499018934,1306886400,Economy,2.0,RATING
-4293041568465629878,-4606496529665765278,1357171200,Economy,10.0,RATING
-8262584520240061892,-1650219410157637311,1394064000,Economy,2.0,RATING
-8262584520240061892,4001410881579392973,1394064000,Economy,9.0,RATING
6447454132562829943,778783814432792771,1305504000,Economy,7.0,RATING
-4293041568465629878,-1683366561468027208,1356912000,Economy,3.0,RATING
-4293041568465629878,-5205662001709113991,1356739200,Economy,9.0,RATING
6447454132562829943,3246242436868089116,1304985600,Economy,8.0,RATING
6447454132562829943,3630949267606295037,1304726400,Economy,7.0,RATING
-4293041568465629878,5962471178363518279,1356739200,Business Class,9.0,RATING
-8262584520240061892,-1622603433406396880,1392940800,Economy,7.0,RATING
-4293041568465629878,-270664368901818663,1356220800,Economy,10.0,RATING
-4293041568465629878,7451320211862941831,1355788800,Economy,8.0,RATING
-8262584520240061892,1261998742623980663,1392163200,Economy,10.0,RATING
-8262584520240061892,-498786457541244603,1391990400,Business Class,10.0,RATING
6447454132562829943,6736312111783695342,1301184000,Economy,2.0,RATING
-4293041568465629878,3122460531850343832,1355702400,Economy,8.0,RATING
-8262584520240061892,-8956649192580568869,1391385600,Business Class,8.0,RATING
6447454132562829943,4387880398543414052,1300147200,Business Class,8.0,RATING
6447454132562829943,-6273037442884113926,1297641600,Economy,4.0,RATING
-4293041568465629878,-4617363480003192941,1355529600,Economy,10.0,RATING
-4293041568465629878,3901841088959120791,1353456000,Economy,10.0,RATING
-8262584520240061892,-8956649192580568869,1391126400,Business Class,7.0,RATING
-4293041568465629878,-6928453662446972745,1353369600,Business Class,10.0,RATING
-8262584520240061892,-6533988725738801233,1390176000,Economy,8.0,RATING
-4293041568465629878,-786109839387247296,1353369600,Economy,9.0,RATING
-8262584520240061892,-2907445325645644892,1389571200,Business Class,7.0,RATING
-8262584520240061892,-3247898170156897959,1389571200,Economy,6.0,RATING
6447454132562829943,4170891395957484731,1295049600,Economy,5.0,RATING
-4293041568465629878,2489302657996081468,1353283200,Economy,8.0,RATING
-4293041568465629878,2980600882819545683,1353283200,Economy,10.0,RATING
-4293041568465629878,-6785705058623743731,1353283200,Economy,9.0,RATING
-8262584520240061892,-53281970434132088,1389312000,Economy,3.0,RATING
-8262584520240061892,6603859053153367007,1389052800,Business Class,10.0,RATING
6447454132562829943,1475382865164933005,1290297600,Economy,5.0,RATING
-4293041568465629878,8926536729293517898,1353024000,Business Class,8.0,RATING
-4293041568465629878,-2998687430984617114,1352937600,Business Class,6.0,RATING
-8262584520240061892,8474977883921472846,1389052800,Economy,8.0,RATING
6447454132562829943,-1203810132492811359,1290211200,Economy,5.0,RATING
-4293041568465629878,-118143592520851832,1352851200,Business Class,7.0,RATING
6447454132562829943,-8849033578234368950,1287619200,Business Class,6.0,RATING
6447454132562829943,-414035449185174428,1286323200,Economy,6.0,RATING
-4293041568465629878,613403465987770158,1349827200,Business Class,7.0,RATING
-8262584520240061892,3572081342633959641,1388361600,Business Class,10.0,RATING
-8262584520240061892,3886658842490837670,1388275200,Business Class,10.0,RATING
6447454132562829943,-7059469134289475017,1286064000,Business Class,8.0,RATING
-4293041568465629878,-7968236311238089952,1349568000,Business Class,2.0,RATING
-4293041568465629878,6104429829568373442,1348963200,Business Class,10.0,RATING
-8262584520240061892,4637807189787385217,1387411200,Economy,10.0,RATING
-4293041568465629878,-7792409648652689988,1347753600,Economy,10.0,RATING
6447454132562829943,-2139500505027315798,1282780800,Economy,8.0,RATING
6447454132562829943,-8772080628973968121,1279324800,Business Class,4.0,RATING
-4293041568465629878,-2238493098333820267,1347753600,Economy,10.0,RATING
-8262584520240061892,6591549590534172479,1386547200,Business Class,10.0,RATING
-8262584520240061892,8461064059807208708,1386288000,Economy,1.0,RATING
6447454132562829943,1729756844773368190,1274659200,Economy,2.0,RATING
-4293041568465629878,8579435556879065465,1347494400,Business Class,10.0,RATING
-8262584520240061892,-2998036383150765492,1384905600,Economy,1.0,RATING
6447454132562829943,4735011308689567064,1272499200,Economy,7.0,RATING
-4293041568465629878,-6811471252034673093,1346630400,Economy,9.0,RATING
-4293041568465629878,-8159396313618699642,1346630400,Economy,10.0,RATING
-8262584520240061892,-1788863238212634890,1384732800,Economy,2.0,RATING
6447454132562829943,-872037065582274744,1272240000,Economy,8.0,RATING
-4293041568465629878,-1636579659475873085,1346630400,Economy,10.0,RATING
-8262584520240061892,-6877694584406728853,1383004800,Economy,5.0,RATING
-4293041568465629878,-3882872892283697788,1346112000,Business Class,9.0,RATING
-8262584520240061892,6738157834115233405,1382659200,Premium Economy,8.0,RATING
-4293041568465629878,-3155572054719351739,1345075200,Economy,10.0,RATING
-4293041568465629878,195759293979430318,1345075200,Economy,10.0,RATING
